,Ipp_bas[A],Ipp_beg[A],Ipp_end[A],Ipeak[A],Isus[A],Imax[A],Max_end[A]
45,-0.11464088397790054,0.10773480662983424,-0.12734806629834253,-0.3867403314917127,1.585635359116022,4.723756906077348,2.7624309392265194
46,-0.019861878453038672,-0.06685082872928177,-0.04696132596685083,-2.646408839779005,2.1574585635359114,3.5359116022099446,1.43646408839779
47,-0.042265193370165745,0.039502762430939226,0.009558011049723756,-104.69613259668509,5.220994475138121,6.961325966850828,2.845303867403315
48,-0.21519337016574583,-0.24558011049723755,-0.23922651933701658,-103.31491712707182,6.988950276243094,9.889502762430938,4.060773480662983
49,-0.016823204419889503,0.23922651933701658,-0.04088397790055248,-95.30386740331491,9.751381215469614,13.646408839779003,5.469613259668508
50,0.03784530386740331,-0.3259668508287293,0.026574585635359114,-93.37016574585634,11.740331491712706,16.629834254143645,6.685082872928176
51,-0.2091160220994475,-0.03618784530386741,-0.19999999999999998,-93.646408839779,14.999999999999998,20.939226519337016,7.87292817679558
52,0.00580110497237569,0.3259668508287293,-0.01383977900552486,-93.0939226519337,18.176795580110497,25.11049723756906,9.116022099447513
53,0.11574585635359115,-0.0776243093922652,0.11961325966850829,-93.0939226519337,22.51381215469613,30.662983425414367,10.69060773480663
54,0.11878453038674032,0.21629834254143646,0.06767955801104972,-91.43646408839778,26.325966850828724,36.187845303867405,11.464088397790055
55,-0.03038674033149171,-0.04419889502762431,0.012044198895027624,-90.60773480662982,34.530386740331494,43.37016574585635,13.839779005524862
56,0.15883977900552487,0.1696132596685083,0.1441988950276243,-88.39779005524862,41.16022099447514,50.552486187845304,14.613259668508288
57,0.07154696132596684,0.10718232044198893,0.07403314917127071,-82.59668508287292,48.89502762430939,56.629834254143645,16.215469613259668
58,-0.0006961325966850828,-0.10138121546961326,-0.004116022099447513,-80.93922651933701,59.11602209944751,65.74585635359117,19.03314917127072
59,0.0033701657458563537,-0.022541436464088394,-0.008729281767955802,-75.96685082872928,68.78453038674033,73.75690607734806,20.414364640883978
60,0.1383977900552486,0.019585635359116022,0.09723756906077348,-70.71823204419888,77.62430939226519,81.49171270718232,22.596685082872927
61,-0.16491712707182318,-0.20469613259668507,-0.18867403314917125,-67.12707182320442,86.7403314917127,88.95027624309392,25.331491712707184
62,0.031215469613259668,0.20497237569060772,0.04806629834254143,-61.87845303867403,97.79005524861878,99.17127071823204,27.624309392265193
63,0.0194980694980695,-0.03861003861003861,0.021544401544401546,-0.01833976833976834,0.006795366795366796,1.3127413127413128,1.0
64,-0.011544401544401544,-0.15675675675675677,0.0008687258687258687,-0.08841698841698843,-0.07992277992277992,1.0463320463320462,0.6833976833976835
65,-0.009845559845559846,0.037992277992277994,-0.020810810810810813,-0.11428571428571428,-0.00969111969111969,1.1235521235521235,1.0501930501930503
66,-0.022702702702702703,0.0018996138996138997,-0.015135135135135135,-0.3764478764478765,0.2046332046332046,1.2316602316602316,0.8918918918918919
67,-0.008494208494208495,0.014671814671814672,-0.006061776061776062,-1.9691119691119692,0.4710424710424711,1.6216216216216215,1.4787644787644787
68,-0.08146718146718147,-0.044015444015444015,-0.08957528957528957,-312.74131274131275,1.6486486486486487,4.16988416988417,1.6833976833976834
69,-0.0305019305019305,0.15984555984555984,-0.02332046332046332,-332.43243243243245,2.9845559845559846,5.096525096525097,2.602316602316602
70,-0.015714285714285715,0.10038610038610038,-0.0005791505791505791,-343.2432432432433,3.6988416988416986,6.138996138996139,2.799227799227799
71,0.059459459459459456,0.09266409266409266,0.05675675675675676,-349.80694980694983,4.787644787644788,6.563706563706564,3.4131274131274134
72,-0.02416988416988417,0.04903474903474904,-0.03749034749034749,-341.6988416988417,5.8687258687258685,7.992277992277993,3.4671814671814674
73,0.008571428571428572,0.013976833976833978,-0.014903474903474904,-325.0965250965251,6.177606177606178,10.965250965250966,3.8610038610038613
74,0.008223938223938224,0.11467181467181468,0.017953667953667957,-305.7915057915058,11.08108108108108,15.5984555984556,4.440154440154441
75,-0.08494208494208494,-0.19034749034749035,-0.05366795366795367,-283.011583011583,22.702702702702705,24.517374517374517,3.9382239382239383
76,0.06872586872586874,-0.04633204633204633,0.06563706563706564,-262.5482625482625,39.76833976833977,41.6988416988417,4.749034749034749
77,0.08455598455598456,-0.029382239382239383,0.05714285714285714,-237.83783783783787,63.70656370656371,66.7953667953668,5.289575289575289
78,-0.018725868725868726,0.031235521235521237,0.01138996138996139,-216.21621621621622,90.73359073359073,94.2084942084942,5.559845559845559
79,-0.020077220077220077,0.14826254826254825,-0.0272972972972973,-193.43629343629343,121.62162162162163,125.0965250965251,6.177606177606178
80,0.022123552123552125,-0.04864864864864865,0.038532818532818536,-173.35907335907336,149.03474903474904,153.2818532818533,5.8301158301158305
81,-0.0033552123552123554,0.006486486486486486,-0.02583011583011583,-155.21235521235522,178.76447876447878,181.85328185328186,6.640926640926641
82,0.020463320463320462,-0.07876447876447877,0.018378378378378378,-136.2934362934363,207.33590733590736,209.65250965250965,6.833976833976835
83,0.016177606177606177,0.018378378378378378,-0.006177606177606178,-117.76061776061776,232.43243243243245,235.13513513513516,6.67953667953668
84,-0.01608433734939759,-0.13514056224899598,0.006807228915662651,0.1104417670682731,-0.08654618473895583,1.1224899598393574,0.7710843373493975
85,0.0065863453815261045,0.3333333333333333,0.018775100401606425,-0.06767068273092369,0.016646586345381527,1.100401606425703,0.9618473895582329
86,0.013293172690763053,0.29718875502008035,-0.004317269076305221,-0.3594377510040161,0.10883534136546184,1.0160642570281124,0.8775100401606426
87,-0.06124497991967872,-0.27510040160642574,-0.09136546184738956,-1.038152610441767,0.25502008032128515,1.176706827309237,0.9618473895582329
88,0.017710843373493976,-0.04959839357429719,0.033734939759036145,-3.112449799196787,0.9096385542168676,1.678714859437751,0.8514056224899598
89,0.16224899598393575,0.3995983935742972,0.13453815261044177,-275.1004016064257,2.670682730923695,6.8473895582329325,1.5923694779116466
90,0.010080321285140562,-0.22289156626506026,-0.004076305220883534,-259.03614457831327,3.21285140562249,7.83132530120482,2.0080321285140563
91,-0.06847389558232932,0.05301204819277109,-0.08032128514056225,-257.0281124497992,4.337349397590361,9.497991967871487,1.9497991967871489
92,0.03955823293172691,0.20682730923694778,0.025903614457831327,-269.0763052208835,7.168674698795181,11.305220883534137,2.3293172690763053
93,0.06586345381526106,0.1566265060240964,0.038554216867469876,-275.1004016064257,11.706827309236948,16.204819277108435,2.289156626506024
94,0.14236947791164659,-0.20481927710843373,0.13232931726907632,-271.0843373493976,18.995983935742974,23.89558232931727,2.5903614457831323
95,-0.06425702811244981,0.05923694779116467,-0.07429718875502009,-263.0522088353414,28.5140562248996,31.72690763052209,2.309236947791165
96,0.09497991967871487,0.07570281124497993,0.04578313253012048,-248.99598393574297,43.17269076305221,44.377510040160644,2.891566265060241
97,-0.032329317269076306,0.7429718875502008,-0.02570281124497992,-234.9397590361446,63.05220883534137,64.4578313253012,3.3132530120481927
98,0.11666666666666667,0.5843373493975903,0.07690763052208835,-214.859437751004,87.14859437751005,88.15261044176707,3.1726907630522088
99,0.11365461847389557,-0.2931726907630522,0.03975903614457831,-198.79518072289156,114.2570281124498,115.26104417670682,3.514056224899598
100,-0.13975903614457832,0.41566265060240964,-0.1668674698795181,-179.5180722891566,141.36546184738955,142.570281124498,4.357429718875502
101,-0.026506024096385545,0.15240963855421688,0.0010281124497991969,-156.425702811245,170.08032128514057,171.68674698795184,3.9558232931726907
102,-0.18775100401606426,0.008975903614457832,-0.16144578313253014,-138.7550200803213,195.78313253012047,196.78714859437753,4.397590361445783
103,-0.06907630522088354,-0.07730923694779117,-0.04317269076305221,-121.0843373493976,224.89959839357428,226.90763052208837,5.261044176706828
104,0.05963855421686747,-0.248995983935743,0.04738955823293173,-103.21285140562249,253.0120481927711,253.0120481927711,4.899598393574297
105,-0.127893175074184,-0.07893175074183977,-0.09970326409495549,-0.19287833827893178,0.46290801186943625,2.27893175074184,1.795252225519288
106,-0.017537091988130565,-0.21750741839762613,-0.02308605341246291,-0.10623145400593473,0.20979228486646886,1.5192878338278932,1.258160237388724
107,0.0771513353115727,-0.21543026706231455,0.08130563798219585,0.047774480712166174,0.8753709198813058,2.077151335311573,1.281899109792285
108,0.13204747774480713,0.16439169139465878,0.14332344213649853,-0.17240356083086053,2.543026706231454,3.590504451038576,1.4688427299703264
109,-0.09465875370919882,0.22047477744807126,-0.02014836795252226,-2.2136498516320477,5.756676557863502,6.943620178041544,3.0563798219584575
110,0.0827893175074184,-0.21275964391691396,0.07002967359050445,-115.13353115727003,8.57566765578635,10.207715133531158,3.1750741839762617
111,0.08635014836795253,-0.08397626112759644,0.08783382789317508,-288.7240356083086,12.255192878338281,13.976261127596441,4.569732937685461
112,0.02759643916913947,-0.4807121661721068,0.08961424332344214,-294.06528189910983,17.210682492581604,18.664688427299705,4.540059347181009
113,-0.012136498516320477,0.24985163204747776,-0.06409495548961425,-296.1424332344214,24.54005934718101,25.875370919881306,5.519287833827894
114,-0.1169139465875371,0.1872403560830861,-0.1513353115727003,-290.2077151335312,32.640949554896146,33.82789317507419,5.548961424332345
115,0.3264094955489615,0.23056379821958456,0.31750741839762614,-276.8545994065282,44.51038575667656,45.99406528189911,6.112759643916915
116,0.05192878338278932,-0.06231454005934718,0.03946587537091988,-259.05044510385756,63.79821958456973,64.98516320474778,6.528189910979228
117,-0.0013887240356083087,0.07655786350148368,-0.05192878338278932,-237.98219584569736,86.64688427299703,88.13056379821958,7.8931750741839775
118,0.10178041543026707,-0.3768545994065282,0.0626112759643917,-216.6172106824926,111.86943620178043,114.2433234421365,8.308605341246292
119,-0.08664688427299704,-0.1735905044510386,-0.06824925816023739,-194.6587537091988,140.94955489614244,142.1364985163205,8.902077151335313
120,-0.02198813056379822,0.19940652818991098,0.02795252225519288,-173.8872403560831,167.9525222551929,170.32640949554897,9.584569732937688
121,0.06884272997032641,0.1201780415430267,0.09228486646884274,-152.22551928783386,199.1097922848665,200.89020771513356,10.593471810089023
122,-0.053709198813056386,0.5430267062314541,-0.02643916913946588,-133.8278931750742,227.5964391691395,230.86053412462908,11.661721068249259
123,-0.0738872403560831,0.03827893175074184,-0.0712166172106825,-115.72700296735907,253.70919881305642,256.0830860534125,11.483679525222554
124,-0.02397626112759644,-0.16735905044510388,0.017240356083086057,-99.7032640949555,282.4925816023739,284.272997032641,11.780415430267064
125,-0.18100890207715137,0.2023738872403561,-0.12106824925816026,-83.67952522255194,305.6379821958457,308.60534124629083,13.531157270029674
